Timestamp,String_ID,G_front,G_rear,T_cell,Voltage_V,Current_A,Label
'2025-01-08 11:58:02,2,975.01,146.25,48.87,93.23,0.6247,Open Circuit
'2025-01-17 08:04:38,2,384.35,57.65,33.14,33.67,2.531,Healthy
'2025-01-20 08:27:36,2,494.23,74.13,33.87,34.2,0.3934,Open Circuit
'2025-01-25 10:31:44,1,806.36,120.95,43.75,5.71,7.7072,Shading
'2025-01-20 14:46:25,2,663.95,99.59,40.65,11.35,11.6677,Short Circuit
'2025-01-25 10:21:13,2,872.49,130.87,45.06,74.96,5.1404,Healthy
'2025-01-08 07:48:11,2,397.08,59.56,31.01,27.64,0.48,Shading
'2025-01-12 09:28:45,1,634.72,95.21,39.87,60.83,0.3085,Shading
'2025-01-01 16:41:48,1,287.15,43.07,29.67,4.45,0.2282,Open Circuit
'2025-01-16 16:44:35,1,307.11,46.07,28.73,35.35,0.0,Short Circuit
'2025-01-27 07:41:09,2,322.55,48.38,30.78,23.85,0.2562,Open Circuit
'2025-01-07 11:08:00,2,880.15,132.02,46.61,81.64,0.6287,Open Circuit
'2025-01-01 08:39:27,1,536.47,80.47,35.59,7.09,8.4335,Healthy
'2025-01-29 15:06:15,2,561.45,84.22,35.3,48.79,0.0,Short Circuit
'2025-01-26 07:37:13,1,322.98,48.45,28.38,15.84,2.5304,Shading
'2025-01-09 13:45:43,2,848.46,127.27,44.21,50.31,0.6787,Open Circuit
'2025-01-12 16:15:34,2,413.22,61.98,31.77,27.78,0.5177,Shading
'2025-01-16 08:31:03,2,499.72,74.96,33.93,50.39,0.0,Short Circuit
'2025-01-30 13:25:15,2,858.98,128.85,45.72,20.62,7.8442,Shading
'2025-01-26 09:43:16,2,719.45,107.92,42.47,6.69,6.8521,Shading
'2025-01-26 14:30:24,1,637.54,95.63,39.36,13.1,11.1972,Short Circuit
'2025-01-19 10:38:00,1,873.25,130.99,46.86,14.57,8.1916,Shading
'2025-01-04 13:11:32,1,901.54,135.23,45.7,93.99,0.1101,Shading
'2025-01-01 12:31:13,1,977.72,146.66,50.67,48.12,17.2586,Short Circuit
'2025-01-16 07:19:19,2,363.05,54.46,29.76,19.23,0.2886,Open Circuit
'2025-01-17 11:08:47,1,953.23,142.98,46.9,18.57,8.8593,Shading
'2025-01-06 12:14:23,2,954.58,143.19,48.21,63.46,9.3649,Healthy
'2025-01-15 16:58:40,1,284.8,42.72,28.71,20.54,0.2261,Open Circuit
'2025-01-05 13:36:00,2,856.73,128.51,47.19,27.33,15.0995,Short Circuit
'2025-01-25 09:32:32,1,736.86,110.53,41.8,25.05,10.6483,Healthy
'2025-01-16 09:50:19,2,765.68,114.85,43.92,72.28,0.0,Short Circuit
'2025-01-21 12:10:10,1,996.13,149.42,51.53,42.44,17.5903,Short Circuit
'2025-01-16 15:00:37,2,555.53,83.33,36.67,53.62,0.2781,Shading
'2025-01-22 16:35:05,1,325.12,48.77,29.75,31.76,0.1787,Shading
'2025-01-14 09:39:56,1,716.26,107.44,40.37,12.55,6.6916,Shading
'2025-01-16 12:44:33,1,913.19,136.98,48.98,92.09,1.5705,Healthy
'2025-01-06 07:41:02,1,411.18,61.68,33.78,36.13,0.0,Short Circuit
'2025-01-08 15:57:47,1,442.24,66.34,33.43,35.56,0.4244,Shading
'2025-01-10 13:51:22,2,811.08,121.66,42.78,71.9,4.4038,Healthy
'2025-01-13 15:00:35,2,576.5,86.47,39.21,37.91,7.5294,Short Circuit
'2025-01-04 10:11:27,1,797.65,119.65,45.27,59.27,0.6363,Open Circuit
'2025-01-12 11:45:32,1,956.43,143.46,49.88,5.22,0.7671,Open Circuit
'2025-01-07 13:41:17,2,769.24,115.39,43.05,48.74,8.1626,Healthy
'2025-01-02 10:01:03,2,816.54,122.48,45.65,77.12,0.5688,Open Circuit
'2025-01-04 10:15:23,2,821.47,123.22,44.42,76.98,3.3471,Healthy
'2025-01-26 14:28:49,2,713.18,106.98,39.92,53.2,0.7434,Shading
'2025-01-27 07:00:20,1,304.0,45.6,30.32,32.81,0.0,Short Circuit
'2025-01-20 16:01:38,2,369.72,55.46,30.24,4.77,5.8056,Healthy
'2025-01-16 15:32:05,2,514.23,77.13,36.76,52.92,0.1613,Shading
'2025-01-28 13:24:50,2,835.76,125.36,43.57,64.73,0.6643,Open Circuit
'2025-01-07 14:32:16,2,663.12,99.47,40.71,63.97,0.3027,Shading
'2025-01-02 09:00:27,1,638.5,95.78,37.98,1.49,10.1839,Healthy
'2025-01-04 11:03:48,1,925.26,138.79,45.94,51.96,0.7408,Open Circuit
'2025-01-05 14:25:31,2,676.32,101.45,39.38,72.8,0.191,Open Circuit
'2025-01-24 13:01:03,2,948.35,142.25,48.89,41.22,16.727,Short Circuit
'2025-01-02 11:14:17,1,961.87,144.28,49.14,59.98,1.2155,Shading
'2025-01-10 08:22:51,1,517.64,77.65,34.62,1.16,4.9464,Shading
'2025-01-17 15:40:28,1,469.31,70.4,32.71,45.09,0.0,Short Circuit
'2025-01-07 14:26:53,2,742.23,111.33,43.66,49.56,7.4361,Healthy
'2025-01-04 14:50:08,2,595.72,89.36,36.09,21.51,0.4749,Open Circuit
'2025-01-29 11:47:08,1,906.37,135.95,47.7,76.8,0.0,Short Circuit
'2025-01-12 07:14:07,1,352.89,52.93,31.72,3.93,6.1767,Short Circuit
'2025-01-27 12:21:59,2,946.76,142.01,49.78,57.73,0.7592,Open Circuit
'2025-01-05 08:09:52,2,489.26,73.39,33.49,8.77,8.5704,Short Circuit
'2025-01-29 10:25:06,2,847.05,127.06,43.5,89.83,0.2074,Open Circuit
'2025-01-26 16:57:09,1,286.61,42.99,28.32,7.49,0.2277,Open Circuit
'2025-01-27 14:30:26,1,695.61,104.34,39.34,42.76,7.6831,Healthy
'2025-01-24 07:58:13,2,452.14,67.82,33.55,48.23,0.0,Short Circuit
'2025-01-02 15:12:32,1,579.09,86.86,36.24,2.01,10.1564,Short Circuit
'2025-01-05 15:03:16,1,596.52,89.48,37.16,19.71,0.4757,Open Circuit
'2025-01-07 13:12:19,2,926.65,139.0,47.93,28.14,16.3371,Short Circuit
'2025-01-13 09:31:51,2,694.8,104.22,42.05,0.5,0.5553,Open Circuit
'2025-01-27 09:59:44,2,733.36,110.0,41.81,53.62,6.5245,Healthy
'2025-01-18 11:19:37,1,901.91,135.29,45.85,4.78,8.6443,Shading
'2025-01-03 11:45:08,1,903.61,135.54,47.54,30.07,7.8511,Shading
'2025-01-20 07:53:01,2,445.19,66.78,32.71,35.67,3.5956,Healthy
'2025-01-24 07:47:17,1,369.49,55.42,32.46,20.9,4.4515,Healthy
'2025-01-07 14:12:07,1,782.19,117.33,41.5,51.9,7.9201,Healthy
'2025-01-28 10:35:19,1,868.65,130.3,44.55,56.56,8.8716,Healthy
'2025-01-13 10:27:15,1,886.04,132.91,46.33,36.52,0.7095,Open Circuit
'2025-01-26 08:00:34,2,406.51,60.98,32.17,5.91,0.3235,Open Circuit
'2025-01-17 14:44:58,1,606.93,91.04,39.8,19.47,0.4846,Open Circuit
'2025-01-29 09:01:57,2,573.0,85.95,37.79,19.94,10.0565,Short Circuit
'2025-01-18 13:00:22,1,868.88,130.33,45.08,57.18,1.0503,Shading
'2025-01-18 10:34:46,1,851.57,127.74,45.67,92.41,0.0,Shading
'2025-01-04 12:46:13,2,935.3,140.29,49.17,24.59,0.7499,Open Circuit
'2025-01-15 15:17:40,2,538.44,80.77,36.67,15.22,0.4293,Open Circuit
'2025-01-17 12:56:43,1,863.67,129.55,44.47,90.34,0.1111,Shading
'2025-01-04 08:20:55,2,490.73,73.61,33.76,7.99,8.5972,Short Circuit
'2025-01-14 08:13:46,1,493.78,74.07,36.46,41.94,0.0,Short Circuit
'2025-01-16 11:47:47,1,983.06,147.46,49.85,73.31,0.0,Short Circuit
'2025-01-04 15:22:16,1,489.57,73.43,34.51,13.37,0.39,Open Circuit
'2025-01-23 15:37:03,2,442.24,66.34,31.51,3.31,4.2037,Shading
'2025-01-22 16:20:28,2,391.21,58.68,32.37,10.48,0.3113,Open Circuit
'2025-01-22 10:48:44,1,876.29,131.44,46.64,53.02,15.3543,Short Circuit
'2025-01-13 14:08:40,1,721.53,108.23,43.14,43.17,8.0927,Healthy
'2025-01-01 16:18:51,2,334.42,50.16,29.11,0.73,3.1879,Shading
'2025-01-11 08:36:00,1,561.05,84.16,38.12,50.56,0.4302,Open Circuit
'2025-01-10 15:43:54,1,423.04,63.46,34.32,28.53,0.3368,Open Circuit
'2025-01-25 08:53:11,2,624.52,93.68,40.03,12.83,9.6326,Healthy
'2025-01-05 16:03:36,1,412.5,61.87,33.29,24.79,7.2248,Short Circuit
'2025-01-21 10:04:55,2,827.51,124.13,44.38,21.25,7.5005,Shading
'2025-01-03 15:13:42,1,522.22,78.33,34.34,57.86,0.0,Short Circuit
'2025-01-15 10:57:04,1,896.83,134.52,45.39,17.96,8.3178,Shading
'2025-01-26 15:08:47,1,555.58,83.34,36.32,46.47,0.4746,Shading
'2025-01-27 11:49:19,1,978.96,146.84,48.04,12.48,15.467,Healthy
'2025-01-29 15:37:05,1,457.25,68.59,34.0,39.77,0.0,Short Circuit
'2025-01-13 16:06:55,2,383.23,57.49,32.85,37.64,1.6101,Healthy
'2025-01-08 07:08:44,1,251.95,37.79,25.8,24.88,0.1403,Shading
'2025-01-05 08:46:38,2,589.42,88.41,37.65,26.32,4.7428,Shading
'2025-01-15 08:14:32,1,491.6,73.74,33.98,40.52,0.3883,Open Circuit
'2025-01-25 07:43:13,1,345.94,51.89,32.25,36.04,0.212,Open Circuit
'2025-01-23 12:25:02,2,967.94,145.19,48.03,76.56,0.0,Short Circuit
'2025-01-05 16:51:02,1,306.28,45.94,29.55,7.76,0.2434,Open Circuit
'2025-01-26 11:20:30,1,935.06,140.26,49.26,25.57,8.4047,Shading
'2025-01-13 11:10:49,1,879.92,131.99,45.53,88.72,0.4497,Open Circuit
'2025-01-10 12:19:33,2,936.55,140.48,48.87,80.05,0.6441,Shading
'2025-01-21 07:25:46,1,289.15,43.37,28.83,27.65,0.2175,Open Circuit
'2025-01-21 16:57:46,1,255.46,38.32,28.78,28.75,0.0,Short Circuit
'2025-01-13 12:07:37,1,936.06,140.41,47.53,4.15,14.9744,Healthy
'2025-01-21 09:35:48,2,700.82,105.12,40.56,12.99,6.5277,Shading
'2025-01-25 08:05:18,1,453.34,68.0,32.14,10.86,7.9363,Short Circuit
'2025-01-26 12:48:51,2,962.66,144.4,46.9,39.37,13.1706,Healthy
'2025-01-03 07:58:20,2,413.47,62.02,34.05,27.21,0.3292,Open Circuit
'2025-01-01 11:05:21,1,894.07,134.11,46.03,15.25,13.9584,Healthy
'2025-01-03 08:27:24,2,465.51,69.83,32.68,25.81,3.3949,Shading
'2025-01-24 15:54:44,1,405.02,60.75,32.16,34.69,2.8421,Healthy
'2025-01-12 12:40:43,2,912.85,136.93,49.32,38.62,0.732,Open Circuit
'2025-01-15 14:02:14,2,740.75,111.11,42.21,15.18,6.857,Shading
'2025-01-06 09:07:18,2,633.3,95.0,38.45,9.53,5.9537,Shading
'2025-01-22 12:59:17,1,916.19,137.43,45.6,67.55,0.0,Short Circuit
'2025-01-03 09:34:11,2,721.94,108.29,41.51,26.9,6.1279,Shading
'2025-01-08 07:10:19,2,336.49,50.47,29.22,32.46,0.0,Short Circuit
'2025-01-18 10:23:27,2,876.8,131.52,45.07,44.56,10.9294,Healthy
'2025-01-04 08:53:14,1,529.44,79.42,35.01,4.43,0.4218,Open Circuit
'2025-01-01 08:19:20,1,482.6,72.39,35.81,23.23,3.7784,Shading
'2025-01-17 10:28:34,1,815.06,122.26,42.71,49.25,1.0839,Shading
'2025-01-26 12:22:22,2,907.37,136.11,48.4,38.99,16.0006,Short Circuit
'2025-01-11 16:02:06,2,422.5,63.38,32.19,1.64,6.7165,Healthy
'2025-01-19 10:49:49,2,856.3,128.44,43.92,60.93,7.8064,Healthy
'2025-01-23 13:21:35,2,886.17,132.93,46.54,3.37,0.7097,Open Circuit
'2025-01-28 10:05:53,2,830.57,124.59,44.19,81.41,0.521,Open Circuit
'2025-01-13 10:58:32,1,903.6,135.54,46.38,82.55,4.0237,Healthy
'2025-01-21 08:27:27,2,503.15,75.47,35.29,15.3,8.8208,Short Circuit
'2025-01-11 08:53:21,1,537.97,80.7,37.36,18.32,9.4399,Short Circuit
'2025-01-25 15:51:11,2,411.95,61.79,31.41,29.64,3.9767,Healthy
'2025-01-15 15:13:47,1,564.02,84.6,38.62,45.18,0.447,Open Circuit
'2025-01-16 12:39:39,1,960.8,144.12,50.44,79.88,5.9425,Healthy
'2025-01-09 08:49:28,2,560.59,84.09,34.93,23.33,0.4466,Open Circuit
'2025-01-03 14:47:20,1,618.06,92.71,38.85,15.23,0.4933,Open Circuit
'2025-01-05 14:29:47,2,665.88,99.88,41.22,69.96,0.0,Short Circuit
'2025-01-08 07:13:28,1,284.0,42.6,28.09,0.77,4.9627,Short Circuit
'2025-01-18 11:58:39,2,964.68,144.7,48.21,29.92,14.156,Healthy
'2025-01-21 11:07:21,1,921.58,138.24,47.83,63.7,0.7374,Open Circuit
'2025-01-20 07:30:56,2,296.75,44.51,27.81,1.8,5.185,Short Circuit
'2025-01-29 10:05:34,1,755.14,113.27,43.29,60.17,0.0,Short Circuit
'2025-01-14 09:23:37,1,633.64,95.05,38.3,63.05,0.245,Shading
'2025-01-17 13:18:14,2,833.68,125.05,45.25,39.01,10.8518,Healthy
'2025-01-25 16:20:41,1,369.27,55.39,31.09,11.01,5.4796,Healthy
'2025-01-28 14:51:46,1,631.02,94.65,38.5,70.41,0.0,Healthy
'2025-01-11 12:44:38,1,884.83,132.72,46.86,79.05,0.6645,Open Circuit
'2025-01-07 10:46:45,2,835.17,125.28,44.4,24.36,14.7012,Short Circuit
'2025-01-02 08:34:01,1,517.76,77.66,36.92,12.67,9.0835,Short Circuit
'2025-01-24 12:51:39,2,869.39,130.41,45.93,89.23,0.1574,Shading
'2025-01-13 14:59:30,2,586.66,88.0,38.35,36.82,0.468,Open Circuit
'2025-01-30 11:36:47,2,907.17,136.08,45.71,24.06,0.7263,Open Circuit
'2025-01-11 12:53:06,1,912.4,136.86,48.23,38.52,12.3462,Healthy
'2025-01-12 11:24:01,1,923.4,138.51,46.12,31.34,16.2667,Short Circuit
'2025-01-28 11:58:50,2,943.74,141.56,49.3,75.7,0.7459,Open Circuit
'2025-01-22 15:43:22,1,498.95,74.84,34.83,39.42,0.3957,Open Circuit
'2025-01-26 09:26:03,1,716.31,107.45,39.5,46.64,9.7362,Short Circuit
'2025-01-20 14:33:39,1,644.15,96.62,40.82,27.47,0.5146,Open Circuit
'2025-01-10 16:58:52,2,242.81,36.42,26.99,5.42,3.7152,Healthy
'2025-01-06 10:22:08,1,820.62,123.09,44.33,32.08,11.4288,Healthy
'2025-01-21 14:27:12,2,699.16,104.87,39.7,72.63,1.3149,Healthy
'2025-01-23 13:56:32,1,757.7,113.66,42.76,11.07,0.6058,Open Circuit
'2025-01-17 07:37:31,1,371.14,55.67,30.44,15.89,5.0879,Healthy
'2025-01-07 07:18:12,2,359.54,53.93,30.84,4.97,0.2859,Open Circuit
'2025-01-12 09:34:00,1,668.26,100.24,41.33,41.71,11.6392,Short Circuit
'2025-01-04 07:15:38,1,268.67,40.3,28.44,17.39,0.2134,Open Circuit
'2025-01-24 16:29:39,2,341.81,51.27,30.31,7.95,0.2718,Open Circuit
'2025-01-11 07:24:11,2,296.11,44.42,30.62,27.99,0.0,Short Circuit
'2025-01-10 08:21:40,2,520.55,78.08,34.57,25.21,9.1229,Short Circuit
'2025-01-18 15:39:55,1,519.04,77.86,34.48,58.68,0.0073,Open Circuit
'2025-01-04 13:58:42,2,820.28,123.04,45.76,49.89,14.3685,Short Circuit
'2025-01-02 10:29:33,2,822.99,123.45,42.77,34.74,11.1865,Healthy
'2025-01-01 12:10:31,1,939.81,140.97,47.2,69.73,7.83,Healthy
'2025-01-03 15:56:16,1,427.39,64.11,33.69,32.56,0.0,Short Circuit
'2025-01-04 07:18:44,2,362.64,54.4,28.96,7.06,6.3394,Short Circuit
'2025-01-10 13:04:31,1,874.79,131.22,46.32,68.88,0.6942,Open Circuit
'2025-01-13 12:34:17,2,977.96,146.69,49.69,53.45,17.2552,Short Circuit
'2025-01-07 11:39:34,2,925.2,138.78,46.68,38.59,0.741,Open Circuit
'2025-01-30 07:07:33,1,280.04,42.01,30.34,7.59,4.8986,Short Circuit
'2025-01-14 12:11:47,1,987.54,148.13,49.16,86.69,5.0297,Healthy
'2025-01-22 15:45:20,2,425.09,63.76,31.1,32.49,0.4514,Shading
'2025-01-14 08:06:24,2,452.54,67.88,35.35,30.15,0.5665,Shading
'2025-01-25 08:03:35,1,409.7,61.45,33.97,32.67,3.3322,Healthy
'2025-01-26 13:24:54,2,873.1,130.97,47.31,92.59,0.124,Open Circuit
'2025-01-14 09:52:40,2,741.85,111.28,42.47,26.61,13.0473,Short Circuit
'2025-01-16 09:21:28,2,668.3,100.24,40.05,10.79,10.4466,Healthy
'2025-01-07 09:40:36,1,747.2,112.08,40.5,79.66,0.0892,Shading
'2025-01-21 11:33:00,2,892.16,133.82,47.7,49.6,15.7274,Short Circuit
'2025-01-01 08:52:50,1,559.35,83.9,36.17,42.03,0.4448,Open Circuit
'2025-01-10 13:31:00,2,809.89,121.48,45.56,52.71,8.2835,Healthy
'2025-01-23 13:39:56,2,833.52,125.03,46.9,62.19,0.665,Open Circuit
'2025-01-22 12:19:49,2,974.16,146.12,49.58,58.88,1.2681,Shading
'2025-01-07 16:22:12,2,384.0,57.6,30.68,43.35,0.0774,Open Circuit
'2025-01-26 10:14:22,1,760.26,114.04,41.11,70.63,0.5582,Open Circuit
'2025-01-14 13:22:36,1,903.58,135.54,45.97,47.62,0.7235,Open Circuit
'2025-01-14 12:42:55,2,935.31,140.3,47.41,50.18,11.224,Healthy
'2025-01-07 12:17:45,2,963.5,144.53,50.14,30.09,17.0036,Short Circuit
'2025-01-01 13:19:27,1,851.15,127.67,45.88,71.14,0.6668,Open Circuit
'2025-01-10 10:49:34,1,885.34,132.8,46.12,82.9,0.4153,Shading
'2025-01-29 09:04:44,2,590.94,88.64,38.39,48.67,4.2952,Healthy
'2025-01-25 10:26:58,2,851.92,127.79,45.14,92.06,0.0103,Open Circuit
'2025-01-16 15:12:00,2,548.0,82.2,36.3,55.55,1.6406,Healthy
'2025-01-27 12:08:28,1,992.1,148.82,51.44,4.31,9.5394,Shading
'2025-01-17 16:38:47,1,363.42,54.51,32.66,10.98,5.3835,Healthy
'2025-01-05 15:04:30,2,586.5,87.97,35.72,12.1,10.2839,Short Circuit
'2025-01-08 16:06:58,2,412.49,61.87,34.3,47.2,0.0,Open Circuit
'2025-01-05 12:23:55,2,944.16,141.62,50.22,15.71,0.7574,Open Circuit
'2025-01-19 08:11:01,1,473.46,71.02,36.09,3.58,8.3033,Short Circuit
'2025-01-26 09:40:16,2,716.79,107.52,41.36,24.4,10.3578,Healthy
'2025-01-10 07:01:48,2,240.03,36.01,26.91,10.06,1.9938,Shading
'2025-01-22 09:02:20,2,557.81,83.67,36.14,56.18,1.7607,Healthy
'2025-01-04 11:05:12,2,936.89,140.53,47.44,1.95,0.7506,Open Circuit
'2025-01-05 10:28:12,1,791.35,118.7,43.56,71.91,3.8543,Healthy
'2025-01-23 15:04:14,2,607.89,91.18,38.61,20.86,5.2695,Shading
'2025-01-24 14:22:03,1,732.87,109.93,40.06,7.64,11.6005,Healthy
'2025-01-22 11:19:56,1,884.21,132.63,47.11,11.0,0.7083,Open Circuit
'2025-01-24 08:46:40,1,509.03,76.35,35.34,47.78,0.3017,Shading
'2025-01-13 16:25:21,1,363.17,54.48,31.06,21.69,6.3547,Short Circuit
'2025-01-18 13:24:33,2,869.21,130.38,45.44,52.96,0.6957,Open Circuit
'2025-01-11 16:16:31,2,328.41,49.26,28.77,5.2,0.2609,Open Circuit
'2025-01-04 11:10:50,1,959.08,143.86,49.93,56.47,16.8938,Short Circuit
'2025-01-05 09:20:11,1,699.62,104.94,40.64,14.85,10.7634,Healthy
'2025-01-25 16:25:31,2,304.87,45.73,31.09,11.8,5.3347,Short Circuit
'2025-01-04 15:16:03,2,582.45,87.37,37.04,16.19,10.219,Short Circuit
'2025-01-10 16:55:11,2,305.84,45.88,27.83,11.16,2.6286,Shading
'2025-01-08 11:44:56,2,955.08,143.26,48.77,69.24,8.2251,Healthy
'2025-01-03 13:14:51,2,860.0,129.0,45.61,53.91,14.069,Short Circuit
'2025-01-27 09:56:33,2,772.97,115.94,41.94,7.26,0.6178,Open Circuit
'2025-01-30 08:43:36,1,564.76,84.71,37.98,47.97,0.4434,Open Circuit
'2025-01-21 11:44:32,2,988.24,148.24,51.31,13.03,15.6158,Healthy
'2025-01-05 12:40:47,1,915.67,137.35,46.03,37.11,16.1299,Short Circuit
'2025-01-04 13:33:47,1,804.18,120.63,45.43,22.67,0.6437,Open Circuit
'2025-01-04 07:23:13,1,318.27,47.74,31.18,35.39,0.1081,Open Circuit
'2025-01-01 10:47:02,2,882.02,132.3,45.22,74.25,0.6644,Shading
'2025-01-18 13:23:57,2,883.42,132.51,46.35,3.63,0.7075,Open Circuit
'2025-01-23 12:31:53,1,926.38,138.96,46.78,48.66,11.283,Healthy
'2025-01-04 14:45:32,1,646.34,96.95,37.89,35.63,7.7893,Healthy
'2025-01-06 08:25:14,2,518.48,77.77,36.56,6.63,9.0946,Short Circuit
'2025-01-17 09:25:11,2,628.03,94.2,38.21,56.13,0.4828,Open Circuit
'2025-01-22 11:06:38,2,961.11,144.17,49.48,69.98,0.0,Short Circuit
'2025-01-29 15:10:00,1,566.66,85.0,37.15,61.79,0.1544,Open Circuit
'2025-01-24 08:06:03,2,411.89,61.78,32.56,7.27,0.3278,Open Circuit
'2025-01-23 09:15:58,1,602.03,90.3,36.6,46.62,5.0163,Healthy
'2025-01-05 13:07:01,1,840.63,126.1,45.3,89.55,0.0492,Shading
'2025-01-22 12:25:31,2,954.15,143.12,48.89,4.76,16.8293,Short Circuit
'2025-01-14 13:23:09,1,845.31,126.8,43.95,84.03,0.4954,Open Circuit
'2025-01-01 08:42:28,2,496.75,74.51,34.68,13.84,0.3957,Open Circuit
'2025-01-15 07:32:09,1,334.82,50.22,31.12,22.57,0.4207,Shading
'2025-01-18 09:39:07,1,742.59,111.39,40.34,8.07,0.5931,Open Circuit
'2025-01-01 09:38:48,1,682.2,102.33,41.5,67.29,2.1658,Healthy
'2025-01-07 13:04:50,2,921.19,138.18,49.51,52.64,1.2629,Shading
'2025-01-22 16:12:58,1,428.9,64.33,31.16,17.84,0.3411,Open Circuit
'2025-01-06 07:09:25,2,310.15,46.52,31.13,23.15,0.3447,Shading
'2025-01-20 15:24:24,2,478.21,71.73,34.5,26.34,8.3806,Short Circuit
'2025-01-27 09:25:46,2,692.05,103.81,41.24,8.58,12.1648,Short Circuit
'2025-01-30 09:13:10,1,628.98,94.35,39.24,44.19,6.0289,Healthy
'2025-01-15 11:34:49,2,914.32,137.15,48.94,52.34,1.2534,Shading
'2025-01-27 07:25:53,1,369.94,55.49,30.22,36.92,0.0,Short Circuit
'2025-01-17 13:41:24,1,838.52,125.78,46.73,45.99,0.6716,Open Circuit
'2025-01-23 14:54:23,2,643.43,96.51,38.19,55.45,0.0,Short Circuit
'2025-01-08 16:43:35,2,260.98,39.15,26.14,10.34,4.5564,Short Circuit
'2025-01-25 11:02:07,2,864.62,129.69,47.85,59.18,0.0,Short Circuit
'2025-01-19 11:08:58,1,925.44,138.82,46.83,4.44,14.7958,Healthy
'2025-01-08 14:27:13,2,699.83,104.97,40.73,72.49,0.1585,Shading
'2025-01-10 08:31:50,2,519.15,77.87,34.47,55.36,0.0,Short Circuit
'2025-01-06 10:47:32,1,926.96,139.04,48.4,85.99,3.6539,Healthy
'2025-01-27 09:24:30,1,691.69,103.75,39.9,49.69,0.0,Short Circuit
'2025-01-03 12:51:36,2,944.45,141.67,49.8,21.64,14.4463,Healthy
'2025-01-26 09:41:54,2,723.66,108.55,41.75,68.36,0.0,Short Circuit
'2025-01-02 12:43:40,1,959.21,143.88,50.05,7.57,9.1821,Shading
'2025-01-26 13:04:16,1,906.69,136.0,46.94,80.82,0.0,Short Circuit
'2025-01-09 11:16:40,1,969.32,145.4,49.85,14.87,15.2246,Healthy
'2025-01-19 10:25:26,2,876.29,131.44,45.16,58.0,0.7009,Open Circuit
'2025-01-02 08:54:13,1,590.2,88.53,36.03,57.03,0.0,Short Circuit
'2025-01-27 14:57:18,1,649.82,97.47,39.05,53.7,0.0,Short Circuit
'2025-01-28 08:29:48,1,515.8,77.37,34.1,41.22,0.4956,Shading
'2025-01-19 14:10:59,2,735.48,110.32,42.96,20.81,0.5881,Open Circuit
'2025-01-01 16:20:22,1,328.99,49.35,31.39,11.25,0.2617,Open Circuit
'2025-01-22 15:58:29,2,471.84,70.78,34.98,6.84,4.4375,Shading
'2025-01-01 08:23:32,1,510.97,76.65,36.59,11.66,8.9631,Short Circuit
'2025-01-10 13:47:17,1,830.27,124.54,45.43,20.64,12.5912,Healthy
'2025-01-14 15:38:36,2,508.44,76.27,37.13,8.61,8.9208,Short Circuit
'2025-01-27 14:41:33,1,693.63,104.05,42.12,41.0,0.5544,Open Circuit
'2025-01-18 10:22:47,1,860.84,129.13,44.15,16.09,13.3644,Healthy
'2025-01-04 14:00:19,2,786.2,117.93,42.26,31.49,0.6285,Open Circuit
'2025-01-08 16:41:26,2,291.17,43.68,27.02,33.12,0.0,Short Circuit
'2025-01-06 07:42:48,2,373.48,56.02,29.74,24.87,3.9631,Healthy
'2025-01-29 16:12:22,2,344.7,51.71,32.13,27.12,0.0,Short Circuit
'2025-01-20 10:08:44,2,793.64,119.05,42.67,22.82,0.6345,Open Circuit
'2025-01-12 13:18:11,1,911.44,136.72,49.13,4.79,0.7308,Open Circuit
'2025-01-06 07:29:26,2,337.89,50.68,29.69,23.35,3.4561,Healthy
'2025-01-25 09:31:31,2,727.73,109.16,41.84,67.43,3.3515,Healthy
'2025-01-27 09:30:26,2,657.02,98.55,41.19,11.77,0.5249,Open Circuit
'2025-01-11 09:05:41,2,596.51,89.48,38.55,48.66,0.0,Short Circuit
'2025-01-17 11:09:44,2,904.09,135.61,46.39,26.16,0.724,Open Circuit
'2025-01-14 13:52:19,1,789.57,118.44,42.5,16.19,12.1798,Healthy
'2025-01-11 15:21:18,2,518.31,77.75,35.01,10.29,8.0048,Healthy
'2025-01-01 12:49:46,2,911.48,136.72,48.8,14.35,16.076,Short Circuit
'2025-01-17 16:26:56,1,399.44,59.92,30.31,10.55,3.6105,Shading
'2025-01-18 16:36:51,2,358.85,53.83,30.09,14.66,6.2764,Short Circuit
'2025-01-12 15:05:01,2,579.55,86.93,36.67,30.03,10.1664,Short Circuit
'2025-01-15 13:31:43,2,856.67,128.5,45.55,78.0,0.4767,Shading
'2025-01-13 13:53:37,1,837.15,125.57,45.18,5.5,14.7412,Short Circuit
'2025-01-11 08:33:10,2,465.39,69.81,35.91,27.07,8.1611,Short Circuit
'2025-01-07 13:55:27,1,830.14,124.52,45.67,0.03,7.975,Shading
'2025-01-05 11:17:10,1,965.18,144.78,48.91,88.24,0.4878,Shading
'2025-01-23 13:39:29,2,799.45,119.92,43.98,15.79,0.6395,Open Circuit
'2025-01-29 07:15:51,1,265.04,39.76,29.17,16.99,0.2106,Open Circuit
'2025-01-26 10:23:01,1,806.51,120.98,44.22,84.22,0.119,Shading
'2025-01-13 12:07:09,1,967.66,145.15,49.89,27.01,14.45,Healthy
'2025-01-06 16:30:21,2,334.82,50.22,28.18,28.49,2.4643,Healthy
'2025-01-27 15:06:30,2,535.98,80.4,35.76,15.06,0.4272,Open Circuit
